,t_ts,tau_fb_ts_1,tau_fb_ts_2,tau_ts_1,tau_ts_2,th_d_ts_1,th_d_ts_2,th_dd_ts_1,th_dd_ts_2,th_ts_1,th_ts_2,ref_th_d_1,ref_th_d_2,ref_th_1,ref_th_2,th_ts_2_rel,th_d_ts_2_rel
857,8.56,-5.1817688078909185,-10.01356141561307,204.74443296642016,-38.31153608304135,2.308532410111462,3.1276476595356435,-0.8581311044390767,0.3875131328867517,-0.2428420130903573,-2.8670803805341305,2.084664240885656,2.900750372360178,12.33213112532616,9.703037433072064,-2.6242383674437733,0.8191152494241813
858,8.57,-10.110484602282412,-9.951821909937175,200.8113505328716,-38.003410854097,2.299635694123637,3.1308674380665114,-1.0393195726373408,0.16774150598245752,-0.21980065121622566,-2.83578670585818,2.071660498687305,2.900978727760169,12.352913480613623,9.7320471907602,-2.6159860546419544,0.8312317439428742
859,8.58,-15.017961878103627,-9.868720300981249,196.80285712890606,-37.65035969203713,2.2889427026745266,3.1318455379033763,-1.21744329799053,-0.047209045783650365,-0.19685726411031595,-2.8044719688495907,2.057800470055721,2.8998987012061073,12.373561480940745,9.761052646254903,-2.607614704739275,0.8429028352288497
860,8.59,-19.884010122190432,-9.765306504798676,192.74021013924624,-37.25380482240607,2.276484398581995,3.1306306395480585,-1.3918072099307128,-0.2566899394503455,-0.17402966022770144,-2.773158343722676,2.043127759405574,2.8975632842815444,12.394066781029197,9.790040980086328,-2.5991286834949747,0.8541462409660636
861,8.6,-24.688899100327077,-9.642762969747087,188.64440644973547,-36.81535503429849,2.2622986404268306,3.127278183590938,-1.5617504160728701,-0.4600995256952805,-0.15133530382365784,-2.7418674845407236,2.0276863824146143,2.8940260427075497,12.414421473885962,9.818999905827582,-2.590532180717066,0.8649795431641074
862,8.61,-29.41347433824779,-9.502392893380529,184.53605356856784,-36.336790230541055,2.2464298396102773,3.121849894207487,-1.7266497290080722,-0.6568850397530596,-0.12879124770892017,-2.710620459985107,2.0115205525395217,2.8893408224952943,12.434618093834667,9.847917674343861,-2.581829212276187,0.8754200545972095
863,8.620000000000001,-34.03926436036158,-9.345607548348589,180.43524857643777,-35.82004497422166,2.2289285826000955,3.1144132798551336,-1.8859227297944572,-0.8465442003560611,-0.10641406960918202,-2.6794376929979884,1.9946744840954302,2.8835614832023695,12.454649617495043,9.876783075239468,-2.5730236233888064,0.8854846972550381
864,8.63,-38.54857919671939,-9.173912743627955,176.36146553728048,-35.26719109667091,2.209851222997437,3.1050411148967143,-2.039030357447935,-1.0286264249797532,-0.08421981245382475,-2.648338905508377,1.9771922116371015,2.876741657143976,12.474509462875005,9.90558543576826,-2.5641190930545523,0.8951898918992773
865,8.64,-42.92459978978833,-8.988894476167353,172.33345187111752,-34.68041945827608,2.1892594481579426,3.0938109062486023,-2.185479021365191,-1.2027336379858122,-0.06222392887192156,-2.617343068412144,1.9591174252753216,2.8689345333149148,12.494191486736488,9.934314617460736,-2.5551191395402224,0.9045514580906597
866,8.65,-47.151458046101524,-8.792203857694991,168.3691340671511,-34.06202098047889,2.167219825125701,3.080804349432638,-2.324822240771923,-1.3685206573426028,-0.040441230126248714,-2.5864683569344806,1.9404933214763873,2.8601926647174385,12.51368998039234,9.962961010708554,-2.546027126808232,0.9135845243069372
867,8.66,-51.214307385294134,-8.585541432072109,164.48553299738433,-33.41436709510542,2.143803330592434,3.066106778592394,-2.456661821989117,-1.5256951557061282,-0.018885839668510363,-2.555732111458451,1.9213624688240987,2.850567797758357,12.532999664086432,9.99151552753374,-2.5368462717899405,0.9223034479999601
868,8.67,-55.09938373684613,-8.370641026819747,160.6986889824816,-32.73988978248316,2.1190848694816924,3.049806615105625,-2.5806485902275957,-1.674017201490107,0.0024288485474754473,-2.5251508038575126,1.901766688169105,2.840110722369446,12.552115680103855,10.019969592756636,-2.527579652404988,0.9307217456239325
869,8.68,-58.794057024468046,-8.149253307842574,157.02359666104826,-32.041061392222005,2.093142786586571,3.03199481938815,-2.6964826977687926,-1.8132983951303612,0.02349020690309218,-2.4947400093237033,1.8817469465480534,2.8288711415132384,12.571033584751957,10.04831513376306,-2.5182302162267955,0.938852032801579
870,8.69,-62.2868732579428,-7.923129226949821,153.47414962273479,-31.320374458137145,2.06605837546742,3.0127643503427595,-2.803913534616918,-1.943400624316629,0.044286406054332386,-2.4645143836379924,1.8613432642226881,2.8168975587573555,12.58974933934677,10.076544569058004,-2.508800789692325,0.9467059748753393
871,8.700000000000001,-65.5675874232579,-7.694003567135588,150.06309468380323,-30.580321731227624,2.0379153885524337,2.992209636670351,-2.902739271039704,-2.064234469440966,0.06480644196570169,-2.4344876457859326,1.8405946341659158,2.8042371826319417,12.608259300332572,10.104650795779964,-2.4992940877516343,0.9542942481179173
872,8.71,-68.62718742285577,-7.4635787996366165,146.80199561234858,-29.823376660823648,2.0087995520878303,2.9704260639409577,-2.9928060637858667,-2.1757572964302128,0.08504015806889904,-2.404672565781191,1.8195389533059254,2.7909358465229293,12.62656020865574,10.132627176337637,-2.48971272385009,0.9616265118531273
873,8.72,-71.45790937106547,-7.233509470097155,143.70120604707324,-29.051974554590373,1.9787980892650925,2.94750948093576,-3.0740069593164825,-2.2779710787555536,0.10497826261152937,-2.375080957522354,1.798212964830783,2.77703794289779,12.644649178506885,10.160467524318136,-2.4800592201338834,0.9687113916706673
874,8.73,-74.05324459323559,-7.00538732758047,140.76985130048644,-28.268494641870937,1.947999254518889,2.9235557283317215,-3.146280528036846,-2.3709199931689255,0.12461234129257677,-2.345723676475654,1.7766522108527898,2.7625863707078326,12.662523685538437,10.188166089804305,-2.470336017768231,0.9755564738128326
875,8.74,-76.40793871383885,-6.780727401226305,138.0158186916358,-27.475243253455652,1.9164918816492809,2.8986601923273465,-3.209609263490553,-2.4546878352108914,0.14393486530972896,-2.3166106219476696,1.7548909947340705,2.747622494860808,12.680181554657743,10.215717544227298,-2.4605454872573986,0.9821683106780656
876,8.75,-78.5179832475357,-6.560955214606956,135.44575601636336,-26.674438313825217,1.884364948082827,2.872917385315355,-3.264017779763942,-2.5293953004382694,0.1629391949684051,-2.2877507436885716,1.7329623523816635,2.7321861167089483,12.697620947488868,10.24311696486985,-2.4506899386569767,0.9885524372325278
877,8.76,-80.38060012985777,-6.347395308504811,133.06507773265741,-25.868195320475337,1.8517071572556725,2.846420555212478,-3.3095708391219887,-2.5951971760422206,0.18161957902386788,-2.259152052547844,1.7108980318313725,2.716315454549782,12.714840349589327,10.270359819125282,-2.440771631571712,0.9947133979568055
878,8.77,-81.99421964056314,-6.141261219479466,130.8779784152083,-25.05851495964521,1.8186065407828471,2.8192613245710945,-3.346371240222805,-2.6522794851272633,0.19997114994599083,-2.2308216348906567,1.6887284804540645,2.700047133189409,12.731838557501321,10.29744194860758,-2.4307927848366475,1.0006547837882473
879,8.78,-83.35845218437159,-5.943647034892718,128.88745301523772,-24.247272479330718,1.785150081776152,2.791529360134247,-3.3745575952654865,-2.700856622583877,0.2179899153114397,-2.202765670474055,1.666482839135614,2.68341618166985,12.748614665710454,10.324359553198706,-2.4207555857854945,1.006379278358095
880,8.790000000000001,-84.47405440066937,-5.755520616715071,127.09532344909287,-23.436208910568705,1.751423360391263,2.7633120730650633,-3.3943020222287688,-2.741168517669567,0.23567274554018297,-2.1749894534776186,1.6441889428023821,2.6664560383143385,12.765168053578465,10.351109175110398,-2.4106621990178017,1.0118887126738003
881,8.8,-85.34289007691704,-5.577718555787348,125.50227103093358,-22.626924195954466,1.717510222425092,2.734694349689453,-3.405807775995579,-2.773477853811689,0.25301735820277704,-2.147497416382848,1.6218733266863459,2.6491985622946146,12.781498372310429,10.377687683029714,-2.4005147745856252,1.0171841272643611
882,8.81,-85.96788634041135,-5.410942888139769,124.10787426055845,-21.820872253097704,1.6834924715483577,2.705758312245607,-3.4093068398004194,-2.798067371655574,0.27002229913193027,-2.1202931563987115,1.5995612377489814,2.631674050974879,12.797605532010866,10.404092256409722,-2.390315455530642,1.0222658406972494
883,8.82,-86.35298560001947,-5.2557595742712016,122.91065147672215,-21.01935796900341,1.6494495855461664,2.676583108835307,-3.405057496058336,-2.8152372764845253,0.28668692057654915,-2.0933794641374264,1.577276650708965,2.6139112623355287,12.813489688877572,10.43032036995959,-2.3800663847139756,1.0271335232891405
884,8.83,-86.50309370445109,-5.112598713133609,121.9081078882156,-20.223536091353242,1.615458456750596,2.6472447315243635,-3.393341893372964,-2.8253027665156187,0.30301135663934126,-2.0667583542536634,1.5550422881462314,2.5959374418274246,12.829151232576507,10.456369778381564,-2.3697697108930047,1.0317862747737674
885,8.84,-86.42402477627411,-4.981756434792173,121.09678649977226,-19.434411954186327,1.5815931566833659,2.6178158613410267,-3.374463624366026,-2.8285916940580775,0.31899649624,-2.0404310977718496,1.5328796441831265,2.577778353053579,12.844590773836048,10.482238501396163,-2.3594275940118496,1.0362227046576609
886,8.85,-86.12244317238616,-4.863398390203155,120.47232245631902,-18.652843949396885,1.547924724782099,2.5883657387708787,-3.348745326996089,-2.8254423673694453,0.334643953845489,-2.0143982558394975,1.5108090112724357,2.5594583117199234,12.859809132293952,10.507924809090929,-2.3490422096849866,1.0404410139887796
887,8.86,-85.60580301137894,-4.757564733439268,120.0295003378023,-17.87954763192438,1.5145209809588496,2.558960058241334,-3.316526320222231,-2.816201497208939,0.3499560382070039,-1.9886597146589495,1.4888495096510224,2.5410002223395867,12.874807324625879,10.533427207622902,-2.3386157528659535,1.0444390772824843
888,8.870000000000001,-84.8822856971929,-4.664176471710024,119.76231394674379,-17.115101326228135,1.4814463616327753,2.529660885025424,-3.278160283271013,-2.8012222887885363,0.36493571934019137,-1.9632147213652833,1.467019119047227,2.5224256172168777,12.889586552980045,10.558744425299865,-2.3281504407054747,1.0482145233926485
889,8.88,-83.9607358561981,-4.583043041208601,119.6640281422162,-16.359953084120754,1.4487617787880471,2.5005265929678724,-3.2340129863385836,-2.780862676829369,0.3795865939811196,-1.9380619206339493,1.4453347122589304,2.5037546972763907,12.90414819373865,10.583875399061094,-2.317648514615069,1.0517648141798253
890,8.89,-82.8505960922438,-4.513870953571852,119.72724228616788,-15.614428830698838,1.4165245015313406,2.4716118214433336,-3.184460079371863,-2.7554836992102585,0.39391284974567803,-1.913199391817543,1.4238120902481368,2.48500637434104,12.91849378662289,10.608819261373837,-2.307112241563221,1.055087319911993
891,8.9,-81.5618409501549,-4.4562733465563165,119.9439548820265,-14.878741523901063,1.3847880595587319,2.4429674499897907,-3.1298849444964487,-2.725448002497486,0.40791922821441895,-1.8886246864269833,1.4024660184254776,2.4661983144983552,12.932625024155177,10.633575327558406,-2.2965439146414024,1.0581793904310588
892,8.91,-80.10491046432004,-4.409780266170249,120.30562899957941,-14.153001146931892,1.353602167887616,2.4146405891185228,-3.0706766168358692,-2.691118471441802,0.42161098715876605,-1.8643348657874594,1.3813102638256805,2.4473469822291363,12.946543741488876,10.658143083550938,-2.2859458529462255,1.0610384212309067
893,8.92,-78.4906436539493,-4.373849503014315,120.80325809565055,-13.437225348420522,1.3230126721636433,2.3866745858763014,-3.0072277777242014,-2.652856973271876,0.43499386211777263,-1.840326538714232,1.360357632901051,2.4284676850044917,12.9602519066131,10.68252217411005,-2.2753204008320047,1.0636619137126582
894,8.93,-76.7302123113524,-4.347877805162681,121.42743185598769,-12.731350544949208,1.2930615138143124,2.359109042825519,-2.939932823753109,-2.611023207079706,0.4480740275275585,-1.8165958990671265,1.3396200096855293,2.409574618088134,12.973751610937494,10.706712391470658,-2.264669926594685,1.0660475290112064
895,8.94,-74.83505541357844,-4.331212291855269,122.16840170060685,-12.035243302745453,1.2637867142881656,2.331979849206464,-2.8691860146183035,-2.5659736482064215,0.46085805759808046,-1.7931387630553943,1.319108394105873,2.3906809093092227,12.987045060259579,10.730713664445924,-2.253996820653475,1.0681931349182983
896,8.950000000000001,-72.81681447159147,-4.323161897421701,123.01614561198585,-11.348711820753465,1.235222377590594,2.30531922315123,-2.7953797023767994,-2.5180605776267404,0.47335288712416057,-1.7699506061764994,1.2988329402397976,2.3717986635982222,13.000134566115078,10.754526047975817,-2.24330349330066,1.070096845560636
897,8.96,-70.68727011402514,-4.323008681964913,123.96043196369455,-10.671517344692315,1.2073987103029045,2.279155763925686,-2.718902644416053,-2.467631186488586,0.48556577240964977,-1.747026599683141,1.2788029943423331,2.3529390071028855,13.013022537509839,10.778149713119177,-2.2325923720927907,1.0717570536227816
898,8.97,-68.45828018558693,-4.330018855424123,124.99088204519695,-10.003385352126294,1.1803420582498694,2.253514513283457,-2.64013840222911,-2.4150267466118875,0.4975042524754136,-1.7243616464825,1.259027132482527,2.334112130725209,13.02571147303016,10.80158493748408,-2.2218658989579136,1.0731724550335877
899,8.98,-66.14171962202646,-4.343453372858486,126.09703099792564,-9.344016360119992,1.154074958961894,2.2284170251190933,-2.55946382787564,-2.360581838281599,0.5091761107133013,-1.7019504163804666,1.2395131976515614,2.3153273329415147,13.038203953326978,10.824832096090143,-2.211126527093768,1.0743420661571994
